6.40000	-0.31854823	-0.30771967	-0.27865456	-0.27711452	-0.27221999	-0.27013405	-0.26608554	-0.26558989	-0.24957585	-0.24524056	-0.24223824	-0.23921672	-0.23632258	-0.23592472	-0.23294884	-0.23242438	-0.23170952	-0.23116312	-0.22841903	-0.22814691	-0.22556041
6.50000	-0.31984087	-0.30821211	-0.27973965	-0.27841742	-0.27320182	-0.27136479	-0.26690042	-0.26644463	-0.25085136	-0.24663653	-0.24356470	-0.24056829	-0.23750215	-0.23710780	-0.23422444	-0.23359757	-0.23277693	-0.23253024	-0.22982406	-0.22954235	-0.22583703
6.60000	-0.32103378	-0.30859042	-0.28072389	-0.27959329	-0.27406919	-0.27247135	-0.26763224	-0.26720673	-0.25203537	-0.24790266	-0.24476043	-0.24179239	-0.23858867	-0.23819204	-0.23537644	-0.23466308	-0.23381615	-0.23371676	-0.23109451	-0.23080495	-0.22707116
6.70000	-0.32213770	-0.30886840	-0.28163147	-0.28065074	-0.27486122	-0.27342062	-0.26828558	-0.26788334	-0.25313126	-0.24904783	-0.24583543	-0.24289628	-0.23958656	-0.23918052	-0.23641349	-0.23561647	-0.23492080	-0.23463549	-0.23223834	-0.23194332	-0.22818146
6.80000	-0.32315715	-0.30905179	-0.28247977	-0.28157299	-0.27557128	-0.27424779	-0.26886481	-0.26848088	-0.25414562	-0.25008084	-0.24679877	-0.24388891	-0.24050049	-0.24007364	-0.23734349	-0.23647226	-0.23592934	-0.23546821	-0.23326405	-0.23296586	-0.22917622
6.90000	-0.32409967	-0.30915132	-0.28328805	-0.28235806	-0.27625115	-0.27491500	-0.26937391	-0.26900526	-0.25508408	-0.25100938	-0.24765916	-0.24477664	-0.24133806	-0.24087436	-0.23817365	-0.23723551	-0.23683117	-0.23623469	-0.23417998	-0.23388007	-0.23006306
7.00000	-0.32496536	-0.30916455	-0.28404318	-0.28301352	-0.27676436	-0.27558505	-0.26981663	-0.26946182	-0.25595247	-0.25184137	-0.24842458	-0.24557021	-0.24209995	-0.24158332	-0.23891068	-0.23792278	-0.23763729	-0.23694858	-0.23499446	-0.23469362	-0.23084911
7.10000	-0.32576447	-0.30910736	-0.28475109	-0.28356151	-0.27725587	-0.27611640	-0.27019656	-0.26985572	-0.25675520	-0.25258298	-0.24910305	-0.24627262	-0.24279513	-0.24220736	-0.23956082	-0.23853686	-0.23834164	-0.23760603	-0.23571558	-0.23541280	-0.23154104
7.20000	-0.32650142	-0.30898610	-0.28540298	-0.28401921	-0.27774983	-0.27649958	-0.27051715	-0.27019166	-0.25749692	-0.25324045	-0.24970187	-0.24689011	-0.24342728	-0.24275107	-0.24012989	-0.23910163	-0.23893349	-0.23820829	-0.23635099	-0.23604406	-0.23214508
7.30000	-0.32717737	-0.30879948	-0.28598846	-0.28440038	-0.27812051	-0.27687579	-0.27078177	-0.27047405	-0.25818163	-0.25382015	-0.25022850	-0.24743086	-0.24399587	-0.24321890	-0.24062331	-0.23962264	-0.23942535	-0.23876416	-0.23690761	-0.23659367	-0.23266712
7.40000	-0.32779786	-0.30855598	-0.28651140	-0.28471513	-0.27843390	-0.27718732	-0.27099377	-0.27070693	-0.25881328	-0.25432731	-0.25068982	-0.24789927	-0.24450540	-0.24361660	-0.24104617	-0.24009212	-0.23982918	-0.23927417	-0.23739151	-0.23706739	-0.23311269
7.50000	-0.32836518	-0.30825654	-0.28697193	-0.28497122	-0.27861588	-0.27751870	-0.27115657	-0.27089405	-0.25939528	-0.25476733	-0.25109281	-0.24830177	-0.24495662	-0.24394901	-0.24140326	-0.24049184	-0.24018458	-0.23973537	-0.23780795	-0.23747102	-0.23348704
7.60000	-0.32888601	-0.30791349	-0.28737660	-0.28517520	-0.27882447	-0.27771996	-0.27127378	-0.27103880	-0.25993055	-0.25514455	-0.25144375	-0.24864068	-0.24535568	-0.24422137	-0.24169911	-0.24083714	-0.24047471	-0.24014657	-0.23816145	-0.23780972	-0.23379508
7.70000	-0.32936211	-0.30752725	-0.28772654	-0.28533247	-0.27898839	-0.27787157	-0.27134945	-0.27114376	-0.26042208	-0.25546374	-0.25174918	-0.24892185	-0.24570298	-0.24443802	-0.24193794	-0.24112442	-0.24072801	-0.24050048	-0.23845602	-0.23808920	-0.23404149
7.80000	-0.32979804	-0.30710633	-0.28802593	-0.28544823	-0.27919143	-0.27789786	-0.27138860	-0.27121042	-0.26087225	-0.25572896	-0.25201514	-0.24914817	-0.24600237	-0.24460328	-0.24212377	-0.24136103	-0.24097413	-0.24076624	-0.23869322	-0.23831470	-0.23423068
7.90000	-0.33019391	-0.30664583	-0.28827662	-0.28552662	-0.27927743	-0.27796213	-0.27139809	-0.27123809	-0.26128353	-0.25594465	-0.25224785	-0.24932645	-0.24625252	-0.24472109	-0.24226037	-0.24154630	-0.24123511	-0.24094000	-0.23888099	-0.23849358	-0.23436682
8.00000	-0.33055392	-0.30615357	-0.28848303	-0.28557176	-0.27932859	-0.27798921	-0.27138645	-0.27122439	-0.26165792	-0.25611437	-0.25245278	-0.24945928	-0.24645700	-0.24479549	-0.24235133	-0.24169204	-0.24147677	-0.24104923	-0.23902000	-0.23863335	-0.23467604
8.10000	-0.33088070	-0.30563292	-0.28864851	-0.28558733	-0.27934814	-0.27798229	-0.27135992	-0.27116894	-0.26199721	-0.25624167	-0.25263515	-0.24955007	-0.24661768	-0.24483016	-0.24240003	-0.24182526	-0.24166063	-0.24111374	-0.23911430	-0.23874415	-0.23533183
8.20000	-0.33117672	-0.30508709	-0.28877630	-0.28557677	-0.27933989	-0.27794364	-0.27131958	-0.27107647	-0.26230300	-0.25632991	-0.25279968	-0.24960233	-0.24673651	-0.24482866	-0.24240972	-0.24198016	-0.24175245	-0.24114171	-0.23916692	-0.23884296	-0.23599719
8.30000	-0.33144426	-0.30451905	-0.28886947	-0.28554319	-0.27930578	-0.27787705	-0.27126475	-0.27095328	-0.26257663	-0.25638224	-0.25295069	-0.24961889	-0.24681556	-0.24479430	-0.24238360	-0.24213550	-0.24177617	-0.24113787	-0.23918250	-0.23895855	-0.23661786
8.40000	-0.33168550	-0.30393165	-0.28893094	-0.28548946	-0.27924903	-0.27778452	-0.27119557	-0.27080471	-0.26281922	-0.25640164	-0.25309169	-0.24960290	-0.24685709	-0.24473027	-0.24232758	-0.24226756	-0.24175587	-0.24110580	-0.23919880	-0.23910901	-0.23712678
8.50000	-0.33190244	-0.30332758	-0.28896348	-0.28541821	-0.27917118	-0.27766951	-0.27111307	-0.27063512	-0.26303161	-0.25639091	-0.25322568	-0.24955713	-0.24686364	-0.24463957	-0.24238505	-0.24223053	-0.24170032	-0.24104858	-0.23948587	-0.23908834	-0.23745563
8.60000	-0.33209702	-0.30270938	-0.28896971	-0.28533189	-0.27907567	-0.27753315	-0.27101868	-0.27044842	-0.26321445	-0.25635270	-0.25335504	-0.24948401	-0.24683804	-0.24452510	-0.24246821	-0.24211319	-0.24161535	-0.24096904	-0.23994648	-0.23900464	-0.23759312
8.70000	-0.33227099	-0.30207946	-0.28895209	-0.28523269	-0.27896370	-0.27737853	-0.27091396	-0.27024829	-0.26336810	-0.25628951	-0.25348150	-0.24938606	-0.24678335	-0.24438956	-0.24252615	-0.24196956	-0.24150476	-0.24087001	-0.24049651	-0.23889091	-0.23759123
8.80000	-0.33242600	-0.30144007	-0.28891292	-0.28512262	-0.27883767	-0.27720724	-0.27080045	-0.27003837	-0.26349271	-0.25620369	-0.25360628	-0.24926556	-0.24670294	-0.24423556	-0.24255924	-0.24180253	-0.24138169	-0.24107449	-0.24075130	-0.23875134	-0.23750238
8.90000	-0.33256362	-0.30079341	-0.28885436	-0.28500352	-0.27869918	-0.27702132	-0.27067965	-0.26982228	-0.26358812	-0.25609748	-0.25373016	-0.24912434	-0.24660034	-0.24406560	-0.24256932	-0.24170354	-0.24161436	-0.24119066	-0.24061930	-0.23858865	-0.23735744
9.00000	-0.33268527	-0.30014151	-0.28877844	-0.28487701	-0.27854850	-0.27682395	-0.27055295	-0.26960368	-0.26365408	-0.25597298	-0.25385353	-0.24896482	-0.24647925	-0.24388223	-0.24256921	-0.24227403	-0.24140718	-0.24101881	-0.24047326	-0.23840516	-0.23717301
9.10000	-0.33279230	-0.29948630	-0.28868704	-0.28474460	-0.27838758	-0.27661625	-0.27042163	-0.26938619	-0.26369012	-0.25583218	-0.25397650	-0.24878867	-0.24634341	-0.24368864	-0.24289612	-0.24248457	-0.24118294	-0.24082449	-0.24031529	-0.23820299	-0.23695861
9.20000	-0.33288595	-0.29882963	-0.28858189	-0.28460759	-0.27821787	-0.27639962	-0.27028688	-0.26917329	-0.26369572	-0.25567697	-0.25409895	-0.24859766	-0.24619658	-0.24352627	-0.24340798	-0.24243024	-0.24094353	-0.24061414	-0.24014694	-0.23798412	-0.23672029
9.30000	-0.33296737	-0.29817323	-0.28846463	-0.28446717	-0.27803953	-0.27617653	-0.27014975	-0.26896830	-0.26367048	-0.25550914	-0.25422067	-0.24839372	-0.24604244	-0.24400373	-0.24326200	-0.24234482	-0.24069073	-0.24039031	-0.23996952	-0.23775038	-0.23646234
9.40000	-0.33303765	-0.29751879	-0.28833677	-0.28432440	-0.27785501	-0.27594686	-0.27001123	-0.26877411	-0.26361421	-0.25533039	-0.25434128	-0.24817815	-0.24588458	-0.24452708	-0.24304584	-0.24223570	-0.24042625	-0.24015537	-0.23978409	-0.23750352	-0.23618802
9.50000	-0.33309747	-0.29686123	-0.28819888	-0.28418021	-0.27762642	-0.27575522	-0.26987219	-0.26859309	-0.26352713	-0.25514262	-0.25446038	-0.24795535	-0.24572664	-0.24503102	-0.24282404	-0.24210448	-0.24015173	-0.23991188	-0.23959148	-0.23724515	-0.23589999
9.60000	-0.33314872	-0.29622204	-0.28805472	-0.28403538	-0.27746894	-0.27547459	-0.26973337	-0.26842689	-0.26341005	-0.25494684	-0.25457731	-0.24772092	-0.24558540	-0.24549864	-0.24259908	-0.24195243	-0.23986875	-0.23966021	-0.23939195	-0.23697677	-0.23560049
9.70000	-0.33319125	-0.29558264	-0.28790295	-0.28389062	-0.27726815	-0.27523486	-0.26959546	-0.26827641	-0.26326437	-0.25475010	-0.25468679	-0.24748722	-0.24597477	-0.24541437	-0.24237226	-0.24178068	-0.23957888	-0.23940456	-0.23918540	-0.23669969	-0.23529153
9.80000	-0.33322619	-0.29495110	-0.28774548	-0.28374654	-0.27706241	-0.27499469	-0.26945905	-0.26814176	-0.26309220	-0.25480746	-0.25453452	-0.24726909	-0.24638872	-0.24527031	-0.24214431	-0.24159116	-0.23928390	-0.23914729	-0.23897045	-0.23641529	-0.23497492
9.90000	-0.33325427	-0.29432872	-0.28758331	-0.28360365	-0.27685353	-0.27475353	-0.26932465	-0.26802239	-0.26289619	-0.25491619	-0.25432413	-0.24717057	-0.24665811	-0.24513378	-0.24191566	-0.24138634	-0.23898652	-0.23889211	-0.23874407	-0.23612482	-0.23465231
10.00000	-0.33327615	-0.29371674	-0.28741732	-0.28346238	-0.27664176	-0.27451225	-0.26919273	-0.26791717	-0.26267938	-0.25502214	-0.25411067	-0.24740709	-0.24656802	-0.24500640	-0.24168659	-0.24116869	-0.23869586	-0.23863621	-0.23850283	-0.23582943	-0.23432522
10.10000	-0.33329243	-0.29311635	-0.28724825	-0.28332310	-0.27642632	-0.27427278	-0.26906361	-0.26782468	-0.26244501	-0.25512452	-0.25389577	-0.24776491	-0.24633399	-0.24488893	-0.24145737	-0.24093993	-0.23843911	-0.23835440	-0.23824749	-0.23553009	-0.23399509
10.20000	-0.33330369	-0.29252867	-0.28707680	-0.28318608	-0.27620802	-0.27403513	-0.26893762	-0.26774333	-0.26219640	-0.25522300	-0.25368062	-0.24813001	-0.24607073	-0.24478173	-0.24122843	-0.24070247	-0.23820744	-0.23805315	-0.23798294	-0.23522784	-0.23366328
10.30000	-0.33331026	-0.29194569	-0.28690175	-0.28305154	-0.27596619	-0.27382876	-0.26881503	-0.26767151	-0.26193673	-0.25531731	-0.25346652	-0.24848540	-0.24579875	-0.24468481	-0.24100033	-0.24045804	-0.23798279	-0.23774890	-0.23771381	-0.23492359	-0.23333110
10.40000	-0.33331314	-0.29139581	-0.28672908	-0.28291979	-0.27576309	-0.27356801	-0.26869603	-0.26760771	-0.26166901	-0.25540724	-0.25325405	-0.24882672	-0.24551622	-0.24459788	-0.24077368	-0.24020845	-0.23776045	-0.23745336	-0.23743355	-0.23461826	-0.23299973
10.50000	-0.33331224	-0.29085262	-0.28655378	-0.28279083	-0.27553793	-0.27333828	-0.26858078	-0.26755056	-0.26139594	-0.25549257	-0.25304481	-0.24915307	-0.24523174	-0.24452044	-0.24054909	-0.23995524	-0.23753914	-0.23718031	-0.23713353	-0.23431265	-0.23267037
10.60000	-0.33330813	-0.29032623	-0.28637785	-0.28266480	-0.27530960	-0.27311321	-0.26846941	-0.26749883	-0.26112001	-0.25557319	-0.25283984	-0.24946364	-0.24494545	-0.24445139	-0.24032702	-0.23969935	-0.23731836	-0.23691316	-0.23683202	-0.23400744	-0.23234414
10.70000	-0.33330117	-0.28981754	-0.28620165	-0.28254176	-0.27507972	-0.27289151	-0.26836201	-0.26745152	-0.26084332	-0.25564891	-0.25264052	-0.24975793	-0.24466055	-0.24438737	-0.24010783	-0.23944226	-0.23709810	-0.23664979	-0.23653313	-0.23370336	-0.23202209
10.80000	-0.33329169	-0.28932745	-0.28602523	-0.28242175	-0.27484790	-0.27267396	-0.26825861	-0.26740775	-0.26056777	-0.25571963	-0.25244865	-0.25003500	-0.24441079	-0.24429479	-0.23989170	-0.23918500	-0.23687850	-0.23639058	-0.23623797	-0.23340103	-0.23170525
10.90000	-0.33327989	-0.28884493	-0.28584668	-0.28230448	-0.27460328	-0.27248252	-0.26815918	-0.26736680	-0.26029522	-0.25578528	-0.25226706	-0.25029337	-0.24432143	-0.24405023	-0.23967873	-0.23892873	-0.23665978	-0.23613665	-0.23594727	-0.23310106	-0.23139460
11.00000	-0.33326624	-0.28839409	-0.28566979	-0.28219046	-0.27436931	-0.27227303	-0.26806392	-0.26732808	-0.26002657	-0.25584576	-0.25210000	-0.25052876	-0.24427975	-0.24376217	-0.23946884	-0.23867398	-0.23644230	-0.23588751	-0.23566192	-0.23280397	-0.23109098
11.10000	-0.33325088	-0.28796437	-0.28549231	-0.28207940	-0.27413375	-0.27206824	-0.26797266	-0.26729110	-0.25976321	-0.25590106	-0.25195646	-0.25073340	-0.24424841	-0.24346940	-0.23926198	-0.23842209	-0.23622619	-0.23564400	-0.23538189	-0.23251010	-0.23079523
11.20000	-0.33323412	-0.28757027	-0.28531530	-0.28197179	-0.27390429	-0.27184858	-0.26788549	-0.26725547	-0.25950589	-0.25595112	-0.25185411	-0.25088989	-0.24422353	-0.24317371	-0.23905800	-0.23817337	-0.23601184	-0.23540611	-0.23510792	-0.23221993	-0.23050812
11.30000	-0.33321571	-0.28716938	-0.28513373	-0.28186596	-0.27365835	-0.27167253	-0.26780212	-0.26722086	-0.25925617	-0.25599578	-0.25182227	-0.25097143	-0.24420329	-0.24287948	-0.23885692	-0.23793290	-0.23579957	-0.23517607	-0.23484038	-0.23193606	-0.23023053
11.40000	-0.33319679	-0.28682549	-0.28495274	-0.28176426	-0.27342575	-0.27146388	-0.26772285	-0.26718700	-0.25901368	-0.25603557	-0.25187544	-0.25096115	-0.24418772	-0.24258671	-0.23865822	-0.23768864	-0.23558962	-0.23495151	-0.23457966	-0.23165214	-0.22996272
11.60000	-0.33315548	-0.28615935	-0.28457857	-0.28156662	-0.27294095	-0.27111623	-0.26757558	-0.26712068	-0.25855470	-0.25609910	-0.25213700	-0.25077482	-0.24416389	-0.24200274	-0.23826869	-0.23722836	-0.23517777	-0.23452570	-0.23407955	-0.23110521	-0.22945948
11.70000	-0.33313402	-0.28589102	-0.28438691	-0.28147319	-0.27270548	-0.27092323	-0.26750769	-0.26708789	-0.25833809	-0.25612335	-0.25229132	-0.25065158	-0.24415484	-0.24171477	-0.23807743	-0.23700004	-0.23497630	-0.23432289	-0.23384061	-0.23083616	-0.22922451
11.80000	-0.33311208	-0.28562983	-0.28419141	-0.28138130	-0.27246652	-0.27075259	-0.26744335	-0.26705515	-0.25813086	-0.25614269	-0.25244612	-0.25052471	-0.24414611	-0.24142679	-0.23788866	-0.23678208	-0.23477806	-0.23412828	-0.23360923	-0.23057458	-0.22900124
11.90000	-0.33308958	-0.28539132	-0.28399320	-0.28129176	-0.27222854	-0.27058678	-0.26738261	-0.26702240	-0.25793287	-0.25615700	-0.25259798	-0.25039844	-0.24413720	-0.24114158	-0.23770235	-0.23657035	-0.23458320	-0.23394126	-0.23338550	-0.23031852	-0.22878973
12.00000	-0.33306677	-0.28517451	-0.28379363	-0.28120456	-0.27199261	-0.27042533	-0.26732532	-0.26698956	-0.25774413	-0.25616655	-0.25274453	-0.25027503	-0.24412739	-0.24085875	-0.23751857	-0.23636490	-0.23439187	-0.23376206	-0.23316949	-0.23006811	-0.22859006
12.20000	-0.33302054	-0.28479710	-0.28339690	-0.28103682	-0.27152832	-0.27011568	-0.26722064	-0.26692342	-0.25739413	-0.25617184	-0.25301850	-0.25004103	-0.24410235	-0.24030122	-0.23715900	-0.23597334	-0.23402019	-0.23342701	-0.23276052	-0.22958477	-0.22822605
12.30000	-0.33299728	-0.28463184	-0.28320313	-0.28095615	-0.27130070	-0.26996768	-0.26717295	-0.26689015	-0.25723268	-0.25616792	-0.25314538	-0.24993146	-0.24408587	-0.24002716	-0.23698351	-0.23578719	-0.23383999	-0.23327104	-0.23256748	-0.22935206	-0.22806139
12.40000	-0.33297401	-0.28447943	-0.28301440	-0.28087754	-0.27107725	-0.26982353	-0.26712813	-0.26685680	-0.25707997	-0.25615987	-0.25326554	-0.24982711	-0.24406600	-0.23975630	-0.23681109	-0.23560750	-0.23366367	-0.23312294	-0.23238196	-0.22912543	-0.22790798
12.60000	-0.33292763	-0.28420606	-0.28265597	-0.28072623	-0.27064351	-0.26954779	-0.26704623	-0.26679021	-0.25680006	-0.25613208	-0.25348609	-0.24963419	-0.24401405	-0.23922528	-0.23647620	-0.23526741	-0.23332279	-0.23284942	-0.23203293	-0.22869070	-0.22763333
12.70000	-0.33290462	-0.28408241	-0.28248753	-0.28065347	-0.27043433	-0.26941576	-0.26700871	-0.26675720	-0.25667237	-0.25611274	-0.25358688	-0.24954551	-0.24398110	-0.23896545	-0.23631408	-0.23510680	-0.23315838	-0.23272392	-0.23186914	-0.22848269	-0.22751123
12.80000	-0.33288179	-0.28396601	-0.28232668	-0.28058257	-0.27023092	-0.26928744	-0.26697318	-0.26672452	-0.25655251	-0.25609003	-0.25368164	-0.24946186	-0.24394299	-0.23870956	-0.23615574	-0.23495237	-0.23299807	-0.23260573	-0.23171228	-0.22828098	-0.22739860
12.90000	-0.33285916	-0.28385607	-0.28217347	-0.28051351	-0.27003337	-0.26916281	-0.26693941	-0.26669229	-0.25644033	-0.25606406	-0.25377058	-0.24938310	-0.24389939	-0.23845790	-0.23600132	-0.23480392	-0.23284199	-0.23249460	-0.23156213	-0.22808557	-0.22729481
13.00000	-0.33283677	-0.28375198	-0.28202784	-0.28044628	-0.26984236	-0.26904140	-0.26690722	-0.26666061	-0.25633571	-0.25603493	-0.25385396	-0.24930907	-0.24385004	-0.23821047	-0.23585097	-0.23466123	-0.23269034	-0.23239040	-0.23141852	-0.22789644	-0.22719936
13.10000	-0.33281464	-0.28365314	-0.28188960	-0.28038085	-0.26965824	-0.26892299	-0.26687642	-0.26662955	-0.25623863	-0.25600259	-0.25393198	-0.24923956	-0.24379469	-0.23796718	-0.23570478	-0.23452455	-0.23254350	-0.23229250	-0.23128122	-0.22771364	-0.22711146
13.20000	-0.33279281	-0.28355911	-0.28175851	-0.28031721	-0.26948083	-0.26880787	-0.26684688	-0.26659919	-0.25615005	-0.25596601	-0.25400496	-0.24917441	-0.24373320	-0.23772871	-0.23556287	-0.23439305	-0.23240226	-0.23220006	-0.23115003	-0.22753713	-0.22703053
13.30000	-0.33277127	-0.28346946	-0.28163424	-0.28025533	-0.26931093	-0.26869536	-0.26681844	-0.26656957	-0.25606942	-0.25592570	-0.25407303	-0.24911341	-0.24366540	-0.23749463	-0.23542527	-0.23426715	-0.23226842	-0.23211113	-0.23102472	-0.22736701	-0.22695568
13.40000	-0.33275007	-0.28338385	-0.28151650	-0.28019522	-0.26914868	-0.26858540	-0.26679102	-0.26654075	-0.25599824	-0.25588007	-0.25413653	-0.24905638	-0.24359123	-0.23726512	-0.23529206	-0.23414650	-0.23214647	-0.23202112	-0.23090509	-0.22720357	-0.22688593
13.50000	-0.33272920	-0.28330207	-0.28140490	-0.28013685	-0.26899406	-0.26847770	-0.26676450	-0.26651269	-0.25593723	-0.25582843	-0.25419558	-0.24900309	-0.24351062	-0.23704047	-0.23516320	-0.23403069	-0.23204419	-0.23192211	-0.23079089	-0.22704716	-0.22682015
13.60000	-0.33270867	-0.28322374	-0.28129912	-0.28008020	-0.26884735	-0.26837199	-0.26673882	-0.26648543	-0.25588394	-0.25577282	-0.25425127	-0.24895339	-0.24342359	-0.23682035	-0.23503870	-0.23391977	-0.23196419	-0.23181128	-0.23068191	-0.22690039	-0.22675497
13.70000	-0.33268852	-0.28314884	-0.28119880	-0.28002530	-0.26870867	-0.26826811	-0.26671392	-0.26645896	-0.25583704	-0.25571513	-0.25430227	-0.24890704	-0.24333012	-0.23660536	-0.23491852	-0.23381356	-0.23190019	-0.23169480	-0.23057794	-0.22677372	-0.22667918
13.80000	-0.33266873	-0.28307704	-0.28110360	-0.27997211	-0.26857808	-0.26816582	-0.26668973	-0.26643328	-0.25579343	-0.25565819	-0.25434946	-0.24886385	-0.24323032	-0.23639530	-0.23480258	-0.23371182	-0.23184673	-0.23157792	-0.23047876	-0.22668849	-0.22657071
13.90000	-0.33264932	-0.28300817	-0.28101317	-0.27992063	-0.26845546	-0.26806502	-0.26666621	-0.26640835	-0.25575165	-0.25560335	-0.25439308	-0.24882364	-0.24312428	-0.23619023	-0.23469077	-0.23361436	-0.23180130	-0.23146292	-0.23038415	-0.22662978	-0.22644372
14.10000	-0.33261164	-0.28287860	-0.28084543	-0.27982268	-0.26823329	-0.26786796	-0.26662104	-0.26636069	-0.25567137	-0.25550198	-0.25447044	-0.24875144	-0.24289411	-0.23579512	-0.23447903	-0.23343179	-0.23173033	-0.23124194	-0.23020783	-0.22653285	-0.22619055
