6.70000	-0.30848102	-0.27432634	-0.26984150	-0.26768981	-0.24570893	-0.23920352	-0.23643865	-0.23630242
6.80000	-0.30865427	-0.27501562	-0.27034708	-0.26828697	-0.24667834	-0.24013625	-0.23737564	-0.23723710
6.90000	-0.30874065	-0.27562851	-0.27078487	-0.26880971	-0.24754470	-0.24099073	-0.23821613	-0.23807493
7.00000	-0.30874711	-0.27617067	-0.27115527	-0.26926689	-0.24831659	-0.24177039	-0.23896237	-0.23881662
7.10000	-0.30868017	-0.27664689	-0.27146825	-0.26966032	-0.24900138	-0.24247823	-0.23962372	-0.23947090
7.20000	-0.30854573	-0.27706181	-0.27172793	-0.26999479	-0.24960677	-0.24311806	-0.24020523	-0.24004373
7.30000	-0.30834940	-0.27741995	-0.27193679	-0.27027725	-0.25013978	-0.24369259	-0.24071336	-0.24054035
7.40000	-0.30809632	-0.27772536	-0.27209936	-0.27051063	-0.25060760	-0.24420623	-0.24115158	-0.24096611
7.50000	-0.30779138	-0.27798192	-0.27221846	-0.27070016	-0.25101701	-0.24466108	-0.24152441	-0.24132587
7.60000	-0.30743907	-0.27819335	-0.27230071	-0.27084757	-0.25137423	-0.24506067	-0.24183679	-0.24161724
7.70000	-0.30704377	-0.27836315	-0.27234815	-0.27095756	-0.25168561	-0.24540760	-0.24209510	-0.24186449
7.80000	-0.30660937	-0.27849630	-0.27236222	-0.27103420	-0.25195724	-0.24570432	-0.24230093	-0.24205195
7.90000	-0.30613973	-0.27859238	-0.27234959	-0.27107935	-0.25219496	-0.24595309	-0.24245613	-0.24218977
8.00000	-0.30563842	-0.27865612	-0.27231203	-0.27109707	-0.25240415	-0.24615595	-0.24256929	-0.24228174
8.10000	-0.30510872	-0.27869019	-0.27225153	-0.27108943	-0.25258993	-0.24631568	-0.24263690	-0.24233133
8.20000	-0.30455384	-0.27869573	-0.27217463	-0.27105865	-0.25275679	-0.24643368	-0.24267030	-0.24234138
8.30000	-0.30397676	-0.27867826	-0.27207636	-0.27100988	-0.25290924	-0.24651217	-0.24266381	-0.24231584
8.40000	-0.30338032	-0.27863843	-0.27196342	-0.27094387	-0.25305047	-0.24655443	-0.24262395	-0.24225810
8.50000	-0.30276704	-0.27857828	-0.27183779	-0.27086280	-0.25318360	-0.24656196	-0.24256203	-0.24215774
8.60000	-0.30213969	-0.27849994	-0.27170051	-0.27076884	-0.25331106	-0.24653802	-0.24246187	-0.24219376
8.70000	-0.30150052	-0.27840517	-0.27155441	-0.27066395	-0.25343473	-0.24648602	-0.24235890	-0.24222977
8.80000	-0.30085179	-0.27829563	-0.27140136	-0.27054972	-0.25355596	-0.24640934	-0.24233901	-0.24213390
8.90000	-0.30019562	-0.27817291	-0.27124210	-0.27042767	-0.25367569	-0.24631047	-0.24232738	-0.24198284
9.00000	-0.29953414	-0.27803846	-0.27107856	-0.27029950	-0.25379452	-0.24619411	-0.24230532	-0.24179764
9.10000	-0.29886902	-0.27789347	-0.27091247	-0.27016637	-0.25391252	-0.24606385	-0.24226130	-0.24159197
9.20000	-0.29820222	-0.27773922	-0.27074398	-0.27002961	-0.25402997	-0.24592282	-0.24219318	-0.24137151
9.30000	-0.29753534	-0.27757664	-0.27057467	-0.26989036	-0.25414674	-0.24577455	-0.24210503	-0.24113361
9.40000	-0.29687011	-0.27740681	-0.27040568	-0.26974945	-0.25426248	-0.24562294	-0.24199760	-0.24088088
9.50000	-0.29620808	-0.27723055	-0.27023677	-0.26960874	-0.25437692	-0.24547073	-0.24187283	-0.24061378
9.60000	-0.29555059	-0.27704860	-0.27007142	-0.26946621	-0.25448976	-0.24532131	-0.24172195	-0.24034221
9.70000	-0.29489909	-0.27686155	-0.26990765	-0.26932536	-0.25460060	-0.24517679	-0.24155552	-0.24005880
9.80000	-0.29425489	-0.27667000	-0.26974669	-0.26918606	-0.25470926	-0.24503962	-0.24137409	-0.23976549
9.90000	-0.29361920	-0.27647438	-0.26958932	-0.26904842	-0.25481504	-0.24491017	-0.24117439	-0.23946872
10.00000	-0.29299323	-0.27627518	-0.26943562	-0.26891299	-0.25491779	-0.24478988	-0.24095867	-0.23916927
10.10000	-0.29237808	-0.27607273	-0.26928629	-0.26878029	-0.25501722	-0.24468029	-0.24073309	-0.23886398
10.20000	-0.29177472	-0.27586715	-0.26914130	-0.26865063	-0.25511300	-0.24458066	-0.24049709	-0.23855570
10.30000	-0.29118421	-0.27565888	-0.26900041	-0.26852488	-0.25520478	-0.24449162	-0.24025291	-0.23824533
10.40000	-0.29060743	-0.27544893	-0.26886391	-0.26840205	-0.25529261	-0.24441280	-0.24000392	-0.23793355
10.50000	-0.29004517	-0.27523548	-0.26873309	-0.26828269	-0.25537614	-0.24434384	-0.23974713	-0.23762493
10.60000	-0.28949822	-0.27501965	-0.26860717	-0.26816712	-0.25545520	-0.24428427	-0.23948896	-0.23731606
10.70000	-0.28896728	-0.27480155	-0.26848612	-0.26805540	-0.25552964	-0.24423354	-0.23922933	-0.23700926
10.80000	-0.28845295	-0.27458128	-0.26836993	-0.26794759	-0.25559934	-0.24419100	-0.23896955	-0.23670531
10.90000	-0.28795574	-0.27435810	-0.26825916	-0.26784342	-0.25566455	-0.24415640	-0.23871094	-0.23640453
11.00000	-0.28747606	-0.27413377	-0.26815245	-0.26774348	-0.25572449	-0.24412787	-0.23845425	-0.23610837
11.10000	-0.28701434	-0.27390768	-0.26805033	-0.26764738	-0.25577944	-0.24410533	-0.23820056	-0.23581727
11.20000	-0.28657080	-0.27368076	-0.26795227	-0.26755559	-0.25582902	-0.24408818	-0.23795064	-0.23553142
11.30000	-0.28614558	-0.27345076	-0.26785963	-0.26746690	-0.25587429	-0.24407548	-0.23770510	-0.23525116
11.40000	-0.28573877	-0.27322115	-0.26777027	-0.26738267	-0.25591379	-0.24406611	-0.23746456	-0.23497753
11.50000	-0.28535024	-0.27298975	-0.26768551	-0.26730176	-0.25594865	-0.24405931	-0.23722922	-0.23471041
11.60000	-0.28498010	-0.27275726	-0.26760516	-0.26722401	-0.25597890	-0.24405489	-0.23699990	-0.23445015
11.70000	-0.28462790	-0.27252590	-0.26752767	-0.26715007	-0.25600386	-0.24405118	-0.23677662	-0.23419748
11.80000	-0.28429341	-0.27229405	-0.26745451	-0.26707999	-0.25602358	-0.24404789	-0.23656024	-0.23395108
11.90000	-0.28397625	-0.27206287	-0.26738470	-0.26701267	-0.25603896	-0.24404406	-0.23634957	-0.23371335
12.00000	-0.28367598	-0.27183286	-0.26731826	-0.26694849	-0.25604971	-0.24403904	-0.23614546	-0.23348339
12.20000	-0.28312396	-0.27137827	-0.26719485	-0.26682900	-0.25605786	-0.24402276	-0.23575715	-0.23304695
12.30000	-0.28287107	-0.27115473	-0.26713758	-0.26677347	-0.25605560	-0.24401026	-0.23557297	-0.23284031
12.40000	-0.28263274	-0.27093437	-0.26708309	-0.26672056	-0.25604937	-0.24399410	-0.23539488	-0.23264261
12.60000	-0.28219714	-0.27050508	-0.26698184	-0.26662223	-0.25602580	-0.24394882	-0.23505930	-0.23226835
12.70000	-0.28199854	-0.27029706	-0.26693482	-0.26657656	-0.25600893	-0.24391885	-0.23490107	-0.23209252
12.80000	-0.28181185	-0.27009398	-0.26688998	-0.26653305	-0.25598905	-0.24388349	-0.23474903	-0.23192406
12.90000	-0.28163640	-0.26989621	-0.26684732	-0.26649166	-0.25596631	-0.24384242	-0.23460347	-0.23176185
13.00000	-0.28147155	-0.26970406	-0.26680666	-0.26645224	-0.25594102	-0.24379537	-0.23446336	-0.23160749
13.10000	-0.28131660	-0.26951769	-0.26676788	-0.26641468	-0.25591345	-0.24374170	-0.23432883	-0.23145989
13.20000	-0.28117110	-0.26933751	-0.26673089	-0.26637891	-0.25588390	-0.24368212	-0.23419998	-0.23131886
13.30000	-0.28103440	-0.26916357	-0.26669556	-0.26634482	-0.25585263	-0.24361604	-0.23407649	-0.23118416
13.40000	-0.28090595	-0.26899602	-0.26666183	-0.26631235	-0.25581992	-0.24354340	-0.23395791	-0.23105617
13.50000	-0.28078521	-0.26883490	-0.26662958	-0.26628137	-0.25578602	-0.24346415	-0.23384458	-0.23093345
13.60000	-0.28067171	-0.26868027	-0.26659873	-0.26625184	-0.25575119	-0.24337829	-0.23373605	-0.23081639
13.70000	-0.28056496	-0.26853212	-0.26656923	-0.26622372	-0.25571566	-0.24328589	-0.23363212	-0.23070475
13.80000	-0.28046454	-0.26839041	-0.26654092	-0.26619684	-0.25567971	-0.24318698	-0.23353260	-0.23059831
13.90000	-0.28037002	-0.26825505	-0.26651377	-0.26617117	-0.25564353	-0.24308170	-0.23343730	-0.23049685
14.10000	-0.28019719	-0.26800301	-0.26646266	-0.26612326	-0.25557129	-0.24285261	-0.23325882	-0.23030761
14.20000	-0.28011817	-0.26788605	-0.26643855	-0.26610088	-0.25553558	-0.24272916	-0.23317509	-0.23021977
14.30000	-0.28004367	-0.26777494	-0.26641533	-0.26607949	-0.25550035	-0.24260008	-0.23309487	-0.23013606
14.40000	-0.27997337	-0.26766950	-0.26639292	-0.26605903	-0.25546573	-0.24246558	-0.23301799	-0.23005627
14.50000	-0.27990701	-0.26756955	-0.26637128	-0.26603946	-0.25543185	-0.24232595	-0.23294430	-0.22998022
14.60000	-0.27984434	-0.26747489	-0.26635034	-0.26602072	-0.25539878	-0.24218142	-0.23287364	-0.22990772
14.70000	-0.27978511	-0.26738535	-0.26633005	-0.26600278	-0.25536662	-0.24203229	-0.23280572	-0.22983887
14.80000	-0.27972911	-0.26730070	-0.26631034	-0.26598559	-0.25533541	-0.24187885	-0.23274067	-0.22977292
14.90000	-0.27967613	-0.26722079	-0.26629120	-0.26596912	-0.25530523	-0.24172139	-0.23267823	-0.22971003
15.00000	-0.27962598	-0.26714540	-0.26627255	-0.26595334	-0.25527610	-0.24156022	-0.23261825	-0.22965003
15.10000	-0.27957849	-0.26707435	-0.26625435	-0.26593820	-0.25524805	-0.24139562	-0.23256061	-0.22959285
15.20000	-0.27953348	-0.26700745	-0.26623656	-0.26592368	-0.25522108	-0.24122789	-0.23250518	-0.22953818
15.30000	-0.27949081	-0.26694451	-0.26621911	-0.26590972	-0.25519521	-0.24105732	-0.23245184	-0.22948600
15.40000	-0.27945034	-0.26688538	-0.26620200	-0.26589637	-0.25517043	-0.24088424	-0.23240050	-0.22943606
15.50000	-0.27941192	-0.26682987	-0.26618517	-0.26588353	-0.25514673	-0.24070889	-0.23235103	-0.22938852
15.60000	-0.27937544	-0.26677782	-0.26616858	-0.26587120	-0.25512408	-0.24053155	-0.23230333	-0.22934299
15.70000	-0.27934078	-0.26672906	-0.26615221	-0.26585936	-0.25510248	-0.24035252	-0.23225732	-0.22929948
15.80000	-0.27930784	-0.26668346	-0.26613603	-0.26584799	-0.25508190	-0.24017204	-0.23221289	-0.22925788
15.90000	-0.27927651	-0.26664084	-0.26612000	-0.26583705	-0.25506230	-0.23999036	-0.23216994	-0.22921807
16.00000	-0.27924670	-0.26660106	-0.26610411	-0.26582654	-0.25504364	-0.23980773	-0.23212840	-0.22917998
16.10000	-0.27921833	-0.26656398	-0.26608837	-0.26581645	-0.25502592	-0.23962439	-0.23208820	-0.22914353
16.20000	-0.27919131	-0.26652945	-0.26607272	-0.26580673	-0.25500906	-0.23944055	-0.23204922	-0.22910861
16.30000	-0.27916556	-0.26649734	-0.26605721	-0.26579739	-0.25499306	-0.23925645	-0.23201141	-0.22907518
16.40000	-0.27914103	-0.26646750	-0.26604182	-0.26578841	-0.25497787	-0.23907228	-0.23197470	-0.22904314
16.50000	-0.27911764	-0.26643934	-0.26602701	-0.26577976	-0.25496346	-0.23888824	-0.23193901	-0.22901245
16.60000	-0.27909533	-0.26641364	-0.26601189	-0.26577145	-0.25494979	-0.23870452	-0.23190427	-0.22898301
16.70000	-0.27907403	-0.26638979	-0.26599693	-0.26576345	-0.25493681	-0.23852128	-0.23187039	-0.22895476
16.80000	-0.27905370	-0.26636768	-0.26598217	-0.26575577	-0.25492451	-0.23833871	-0.23183735	-0.22892769
16.90000	-0.27903429	-0.26634756	-0.26596723	-0.26574836	-0.25491285	-0.23815698	-0.23180505	-0.22890169
17.00000	-0.27901574	-0.26632852	-0.26595293	-0.26574124	-0.25490178	-0.23797623	-0.23177343	-0.22887673
17.10000	-0.27899801	-0.26631083	-0.26593890	-0.26573439	-0.25489129	-0.23779661	-0.23174245	-0.22885277
17.20000	-0.27898107	-0.26629441	-0.26592517	-0.26572780	-0.25488135	-0.23761827	-0.23171203	-0.22882976
17.30000	-0.27896487	-0.26627913	-0.26591173	-0.26572145	-0.25487192	-0.23744134	-0.23168212	-0.22880765
17.40000	-0.27894935	-0.26626489	-0.26589862	-0.26571534	-0.25486296	-0.23726595	-0.23165264	-0.22878638
17.50000	-0.27893452	-0.26625164	-0.26588586	-0.26570946	-0.25485448	-0.23709221	-0.23162356	-0.22876596
17.60000	-0.27892032	-0.26623926	-0.26587346	-0.26570380	-0.25484642	-0.23692026	-0.23159481	-0.22874632
17.70000	-0.27890673	-0.26622770	-0.26586143	-0.26569836	-0.25483878	-0.23675022	-0.23156635	-0.22872731
17.80000	-0.27889370	-0.26621687	-0.26584976	-0.26569312	-0.25483152	-0.23658219	-0.23153807	-0.22870914
17.90000	-0.27888122	-0.26620672	-0.26583848	-0.26568807	-0.25482463	-0.23641627	-0.23150993	-0.22869165
18.00000	-0.27886926	-0.26619720	-0.26582757	-0.26568321	-0.25481809	-0.23625258	-0.23148188	-0.22867482
18.10000	-0.27885779	-0.26618825	-0.26581703	-0.26567853	-0.25481186	-0.23609122	-0.23145383	-0.22865870
18.20000	-0.27884679	-0.26617983	-0.26580687	-0.26567403	-0.25480595	-0.23593228	-0.23142577	-0.22864309
18.30000	-0.27883625	-0.26617189	-0.26579709	-0.26566970	-0.25480034	-0.23577588	-0.23139761	-0.22862805
18.40000	-0.27882613	-0.26616441	-0.26578766	-0.26566553	-0.25479499	-0.23562211	-0.23136929	-0.22861356
18.50000	-0.27881642	-0.26615734	-0.26577859	-0.26566151	-0.25478991	-0.23547106	-0.23134073	-0.22859959
18.60000	-0.27880710	-0.26615065	-0.26576987	-0.26565765	-0.25478507	-0.23532281	-0.23131185	-0.22858591
18.70000	-0.27879814	-0.26614432	-0.26576148	-0.26565392	-0.25478046	-0.23517749	-0.23128261	-0.22857293
18.80000	-0.27878955	-0.26613833	-0.26575343	-0.26565034	-0.25477607	-0.23503518	-0.23125295	-0.22856043
18.90000	-0.27878128	-0.26613264	-0.26574568	-0.26564688	-0.25477188	-0.23489598	-0.23122280	-0.22854854
19.00000	-0.27877334	-0.26612724	-0.26573825	-0.26564355	-0.25476789	-0.23475996	-0.23119204	-0.22853689
19.10000	-0.27876571	-0.26612211	-0.26573111	-0.26564035	-0.25476409	-0.23462722	-0.23116063	-0.22852564
19.20000	-0.27875837	-0.26611723	-0.26572426	-0.26563726	-0.25476046	-0.23449785	-0.23112850	-0.22851479
19.30000	-0.27875131	-0.26611258	-0.26571769	-0.26563429	-0.25475699	-0.23437194	-0.23109559	-0.22850425
19.40000	-0.27874452	-0.26610816	-0.26571138	-0.26563143	-0.25475368	-0.23424956	-0.23106180	-0.22849413
19.50000	-0.27873798	-0.26610394	-0.26570533	-0.26562867	-0.25475051	-0.23413080	-0.23102707	-0.22848435
19.60000	-0.27873170	-0.26609993	-0.26569952	-0.26562601	-0.25474749	-0.23401574	-0.23099136	-0.22847491
19.70000	-0.27872564	-0.26609609	-0.26569395	-0.26562345	-0.25474460	-0.23390444	-0.23095460	-0.22846578
19.80000	-0.27871980	-0.26609242	-0.26568860	-0.26562097	-0.25474182	-0.23379695	-0.23091672	-0.22845694
19.90000	-0.27871419	-0.26608892	-0.26568348	-0.26561859	-0.25473917	-0.23369334	-0.23087771	-0.22844841
20.00000	-0.27870878	-0.26608557	-0.26567855	-0.26561629	-0.25473663	-0.23359363	-0.23083752	-0.22844016
